Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
721,3,5,2022,Tuesday,Xiaomi,2,65285.16,Sumit Joshi,47,Kolkata,Cash,5,Redmi 9
722,3,5,2022,Tuesday,Samsung,1,17717.44,Bhavana Varma,19,Delhi,UPI,4,Galaxy Note 20
723,3,5,2022,Tuesday,Samsung,9,36746.72,Jyoti Alva,30,Indore,UPI,5,Galaxy A51
724,3,5,2022,Tuesday,Apple,9,58921.28,Amit Ghosh,44,Madurai,Debit Card,5,iPhone SE
725,4,5,2022,Wednesday,Vivo,7,63359.13,Arun Sheth,34,Gorakhpur,UPI,5,Vivo S1
726,4,5,2022,Wednesday,Vivo,2,41163.86,Meena Malhotra,48,Delhi,Credit Card,4,Vivo Y51
727,4,5,2022,Wednesday,Xiaomi,6,43901.95,Pankaj Shah,32,Chennai,Credit Card,4,Redmi 9
728,4,5,2022,Wednesday,OnePlus,4,50181.04,Ravi Varma,37,Hyderabad,Debit Card,5,OnePlus 8T
729,5,5,2022,Thursday,Vivo,1,67682.95,Tanuja Reddy,22,Delhi,Cash,4,Vivo V20
730,5,5,2022,Thursday,Apple,1,46160.2,Sunita Mehta,24,Delhi,Cash,5,iPhone 11
731,5,5,2022,Thursday,Xiaomi,5,43568.52,Lalita Patel,35,Hyderabad,Cash,4,Redmi Note 10
732,5,5,2022,Thursday,Xiaomi,2,10872.05,Anjali Thakur,28,Delhi,Cash,3,Redmi Note 10
733,6,5,2022,Friday,Apple,4,14856.98,Yogesh Malhotra,49,Delhi,Debit Card,5,iPhone SE
734,6,5,2022,Friday,OnePlus,1,44630.3,Deepika Malhotra,44,Bhopal,Credit Card,5,OnePlus 8T
735,6,5,2022,Friday,Apple,4,66174.42,Sunil Varma,43,Delhi,Debit Card,5,iPhone 12
736,7,5,2022,Saturday,OnePlus,6,62001.48,Jyoti Iyer,54,Mumbai,Debit Card,5,OnePlus 9
737,7,5,2022,Saturday,Apple,4,68954.74,Sneha Patel,45,Delhi,UPI,3,iPhone 11
738,7,5,2022,Saturday,Apple,1,41670.04,Yogesh Roy,19,Gorakhpur,Credit Card,5,iPhone 11
739,8,5,2022,Sunday,Samsung,7,57275.86,Kavita Siddiqui,37,Delhi,Cash,5,Galaxy S21
740,8,5,2022,Sunday,Xiaomi,2,60424.02,Pooja Arora,21,Delhi,Credit Card,5,Redmi Note 10
741,8,5,2022,Sunday,Apple,9,48881.9,Arun Ghosh,30,Ranchi,UPI,5,iPhone 11
742,9,5,2022,Monday,Apple,3,30324.99,Aditya Luthra,41,Bangalore,Debit Card,5,iPhone 11
743,9,5,2022,Monday,Vivo,8,38198.71,Navin Chaudhary,55,Bangalore,Credit Card,4,Vivo V20
744,9,5,2022,Monday,Xiaomi,8,61475.02,Kunal Deshmukh,57,Delhi,UPI,5,Redmi 9
745,10,5,2022,Tuesday,Vivo,3,27912.88,Pankaj Srivastava,46,Mumbai,Debit Card,5,Vivo Y51
746,10,5,2022,Tuesday,Xiaomi,4,65424.59,Krishna Pillai,53,Delhi,Cash,3,Redmi Note 10
747,10,5,2022,Tuesday,Vivo,2,23788.38,Mala Mathur,19,Delhi,Credit Card,5,Vivo V20
748,11,5,2022,Wednesday,Apple,4,54970.98,Navin Kapoor,58,Delhi,Cash,4,iPhone SE
749,11,5,2022,Wednesday,Apple,9,47833.55,Neeta Ghosh,35,Mumbai,Cash,4,iPhone 11
750,11,5,2022,Wednesday,Samsung,2,54975.97,Manoj Kulkarni,25,Delhi,UPI,5,Galaxy S21
751,12,5,2022,Thursday,Vivo,3,36240.85,Ravi Ghosh,32,Mumbai,UPI,5,Vivo S1
752,12,5,2022,Thursday,OnePlus,4,65958.46,Kiran Siddiqui,58,Kanpur,Debit Card,5,OnePlus 8T
753,12,5,2022,Thursday,Samsung,5,47948.33,Mala Verma,34,Vadodara,Cash,4,Galaxy A51
754,13,5,2022,Friday,Vivo,1,27297.75,Jyoti Ahuja,40,Delhi,UPI,4,Vivo V20
755,13,5,2022,Friday,Vivo,7,48307.3,Umesh Kaur,19,Mumbai,UPI,3,Vivo S1
756,13,5,2022,Friday,Samsung,7,27208.94,Nikhil Varma,23,Bhopal,Cash,3,Galaxy S21
757,13,5,2022,Friday,Apple,9,27617.94,Namita Mehta,46,Rajkot,Debit Card,4,iPhone 12
758,14,5,2022,Saturday,Vivo,4,33975.91,Isha Dutta,44,Madurai,Cash,3,Vivo S1
759,14,5,2022,Saturday,Apple,6,61145.83,Vinod Arora,54,Vadodara,Debit Card,3,iPhone SE
760,14,5,2022,Saturday,Samsung,2,40017.87,Meena Mathur,51,Mumbai,Debit Card,3,Galaxy S21
761,15,5,2022,Sunday,Apple,4,50734.05,Sunil Kumar,35,Madurai,UPI,4,iPhone SE
762,15,5,2022,Sunday,Xiaomi,2,33518.06,Rohan Singh,59,Delhi,Cash,5,Mi 11
763,15,5,2022,Sunday,OnePlus,5,25816.33,Anand Kapoor,27,Vadodara,Cash,5,OnePlus 8T
764,15,5,2022,Sunday,Vivo,7,67278.41,Mala Ghosh,55,Rajkot,UPI,5,Vivo S1
765,16,5,2022,Monday,OnePlus,1,46214.87,Priya Kaur,34,Mumbai,Credit Card,3,OnePlus Nord
766,16,5,2022,Monday,Apple,7,66037.08,Meena Joshi,30,Mumbai,Credit Card,5,iPhone 11
767,16,5,2022,Monday,Vivo,6,22204.78,Sachin Joshi,59,Madurai,Cash,5,Vivo V20
768,17,5,2022,Tuesday,Apple,6,18813.65,Arun Dutta,44,Bangalore,UPI,5,iPhone 12
769,17,5,2022,Tuesday,Xiaomi,8,61349.37,Sunita Nair,19,Madurai,Debit Card,3,Mi 11
770,17,5,2022,Tuesday,Samsung,8,50855.03,Rajesh Kaur,51,Patna,Debit Card,5,Galaxy S21
771,18,5,2022,Wednesday,Vivo,6,21194.71,Anand Kaur,48,Coimbatore,Cash,5,Vivo S1
772,18,5,2022,Wednesday,Xiaomi,3,26161.58,Kunal Yadav,40,Mumbai,UPI,5,Redmi 9
773,18,5,2022,Wednesday,Xiaomi,5,58039.84,Rohan Sheth,24,Delhi,Cash,5,Mi 11
774,19,5,2022,Thursday,Vivo,2,37232.12,Vivek Bhattacharya,55,Kanpur,Cash,5,Vivo Y51
775,19,5,2022,Thursday,Apple,5,50232.43,Ravi Gupta,50,Delhi,UPI,3,iPhone 11
776,19,5,2022,Thursday,Xiaomi,9,29101.12,Ravi Bhattacharya,29,Delhi,Cash,5,Mi 11
777,19,5,2022,Thursday,OnePlus,1,32873.8,Deepika Shah,29,Kolkata,Debit Card,4,OnePlus 9
778,20,5,2022,Friday,Xiaomi,5,69442.75,Shruti Shah,36,Mumbai,Credit Card,3,Redmi Note 10
779,20,5,2022,Friday,Apple,6,24857.03,Namita Mehta,26,Delhi,Debit Card,4,iPhone 12
780,20,5,2022,Friday,Apple,7,40387.38,Radha Pathak,27,Rajkot,Credit Card,5,iPhone SE
781,20,5,2022,Friday,OnePlus,9,60664.14,Arun Chaudhary,34,Delhi,UPI,5,OnePlus Nord
782,21,5,2022,Saturday,Xiaomi,6,24353.39,Arun Goyal,57,Delhi,Cash,3,Mi 11
783,21,5,2022,Saturday,Apple,5,34912.83,Umesh Srivastava,56,Indore,Credit Card,3,iPhone 11
784,21,5,2022,Saturday,Vivo,7,46905.48,Deepika Patel,58,Chennai,UPI,5,Vivo V20
785,21,5,2022,Saturday,Samsung,1,38871.29,Amit Prasad,27,Mumbai,UPI,2,Galaxy S21
786,22,5,2022,Sunday,Samsung,5,37570.14,Yogesh Sharma,29,Delhi,UPI,5,Galaxy S21
787,22,5,2022,Sunday,Samsung,2,31750.58,Monika Deshmukh,32,Delhi,Debit Card,5,Galaxy Note 20
788,22,5,2022,Sunday,Xiaomi,4,45198.78,Tanuja Dutta,48,Rajkot,Debit Card,3,Redmi Note 10
789,22,5,2022,Sunday,OnePlus,7,47462.36,Sunil Patel,32,Indore,Credit Card,2,OnePlus 8T
790,23,5,2022,Monday,Apple,5,49197.37,Amit Sheth,45,Mumbai,Credit Card,3,iPhone 11
791,23,5,2022,Monday,Vivo,6,14222.09,Vivek Luthra,21,Mumbai,Debit Card,4,Vivo S1
792,23,5,2022,Monday,Vivo,2,47862.05,Radha Alva,53,Gorakhpur,Credit Card,3,Vivo S1
793,24,5,2022,Tuesday,Xiaomi,3,67194.23,Radha Alva,18,Coimbatore,Credit Card,5,Mi 11
794,24,5,2022,Tuesday,Samsung,7,42459.17,Tapan Rawat,51,Mumbai,Cash,5,Galaxy S21
795,24,5,2022,Tuesday,Xiaomi,2,52916.02,Sumit Roy,34,Ludhiana,Credit Card,3,Mi 11
796,24,5,2022,Tuesday,OnePlus,6,43403.94,Sachin Shah,56,Delhi,UPI,4,OnePlus 8T
797,25,5,2022,Wednesday,OnePlus,5,61284.44,Sunil Jain,55,Mumbai,Cash,4,OnePlus 8T
798,25,5,2022,Wednesday,Apple,1,65774.99,Bina Mishra,50,Ludhiana,Credit Card,5,iPhone 11
799,25,5,2022,Wednesday,Apple,4,21053.19,Arun Yadav,38,Indore,Cash,4,iPhone SE
800,26,5,2022,Thursday,OnePlus,2,36211.6,Jyoti Bhattacharya,43,Delhi,UPI,5,OnePlus Nord
801,26,5,2022,Thursday,OnePlus,4,33542.93,Sunita Teja,53,Hyderabad,Credit Card,5,OnePlus 8T
802,26,5,2022,Thursday,OnePlus,1,34312.91,Kiran Siddiqui,22,Kanpur,Cash,5,OnePlus Nord
803,27,5,2022,Friday,Xiaomi,2,17531.45,Meena Yadav,50,Bangalore,Credit Card,2,Redmi 9
804,27,5,2022,Friday,OnePlus,8,58816.94,Mala Malhotra,18,Delhi,Cash,4,OnePlus 9
805,27,5,2022,Friday,Vivo,6,12145.97,Anita Srivastava,23,Delhi,Cash,4,Vivo S1
806,27,5,2022,Friday,Samsung,2,41693.6,Sachin Varma,54,Bhopal,UPI,3,Galaxy A51
807,28,5,2022,Saturday,OnePlus,6,49712.7,Pankaj Shah,19,Coimbatore,UPI,2,OnePlus 8T
808,28,5,2022,Saturday,Samsung,9,22448.17,Prashant Shah,22,Kolkata,Credit Card,3,Galaxy A51
809,28,5,2022,Saturday,Xiaomi,7,64351.01,Navin Gupta,43,Mumbai,Debit Card,5,Redmi 9
810,28,5,2022,Saturday,Samsung,9,60312.95,Pankaj Alva,58,Indore,Credit Card,5,Galaxy A51
811,29,5,2022,Sunday,Xiaomi,5,38265.02,Amit Joshi,30,Delhi,Cash,4,Mi 11
812,29,5,2022,Sunday,Vivo,7,34668.94,Prashant Chatterjee,29,Mumbai,UPI,5,Vivo Y51
813,29,5,2022,Sunday,Xiaomi,7,24194.08,Jyoti Gupta,22,Lucknow,UPI,5,Redmi 9
814,29,5,2022,Sunday,Xiaomi,3,53799.59,Meena Malhotra,19,Coimbatore,Cash,5,Mi 11
815,30,5,2022,Monday,Apple,7,17904.63,Priya Roy,21,Delhi,Debit Card,2,iPhone 11
816,30,5,2022,Monday,OnePlus,1,50814.27,Shruti Verma,44,Hyderabad,UPI,3,OnePlus 9
817,30,5,2022,Monday,OnePlus,9,60547.42,Priya Singh,27,Jodhpur,Debit Card,4,OnePlus Nord
818,30,5,2022,Monday,Vivo,6,23708.29,Amit Goyal,30,Delhi,UPI,4,Vivo V20
819,31,5,2022,Tuesday,Vivo,5,61985.64,Aditya Nair,19,Indore,Cash,5,Vivo S1
820,31,5,2022,Tuesday,OnePlus,7,11999.39,Aditya Jain,43,Mumbai,Credit Card,2,OnePlus Nord
821,31,5,2022,Tuesday,Apple,5,64767.24,Aditya Rao,32,Mumbai,Credit Card,5,iPhone 12
822,31,5,2022,Tuesday,OnePlus,5,17101.73,Anita Menon,27,Kolkata,Debit Card,2,OnePlus 9
823,1,6,2022,Wednesday,Apple,7,48745.55,Pooja Joshi,39,Rajkot,Credit Card,4,iPhone SE
824,1,6,2022,Wednesday,Vivo,7,25004.95,Krishna Goyal,57,Delhi,Cash,3,Vivo V20
825,1,6,2022,Wednesday,Samsung,3,60193.14,Sumit Teja,42,Delhi,Credit Card,5,Galaxy S21
826,1,6,2022,Wednesday,Vivo,3,40738.02,Kiran Mathur,32,Delhi,Debit Card,5,Vivo Y51
827,2,6,2022,Thursday,Vivo,3,18114.47,Bina Solanki,30,Kanpur,Cash,5,Vivo S1
828,2,6,2022,Thursday,Xiaomi,6,44259.49,Sneha Yadav,25,Lucknow,Cash,5,Mi 11
829,2,6,2022,Thursday,Xiaomi,6,34472.96,Pooja Kaur,38,Delhi,UPI,3,Redmi 9
830,2,6,2022,Thursday,Xiaomi,3,49686.87,Namita Ghosh,38,Mumbai,UPI,4,Mi 11
831,3,6,2022,Friday,Xiaomi,3,62914.2,Sunita Mathur,39,Rajkot,Credit Card,4,Redmi 9
832,3,6,2022,Friday,Apple,8,34563.35,Vivek Srivastava,50,Delhi,Debit Card,2,iPhone 11
833,3,6,2022,Friday,OnePlus,8,27392.84,Radha Sheth,44,Delhi,Cash,2,OnePlus Nord
834,3,6,2022,Friday,Samsung,7,10870.91,Nikhil Menon,57,Ludhiana,Credit Card,4,Galaxy Note 20
835,4,6,2022,Saturday,Vivo,4,44490.34,Aditya Kulkarni,39,Kolkata,Credit Card,5,Vivo V20
836,4,6,2022,Saturday,Apple,4,34136.49,Krishna Rathod,47,Delhi,UPI,3,iPhone SE
837,4,6,2022,Saturday,Samsung,3,32478.95,Reena Arora,26,Patna,Credit Card,4,Galaxy S21
838,5,6,2022,Sunday,Apple,5,20976.12,Anita Pathak,52,Mumbai,Credit Card,3,iPhone 11
839,5,6,2022,Sunday,Apple,3,35803.32,Yogesh Rao,35,Coimbatore,UPI,5,iPhone SE
840,5,6,2022,Sunday,Vivo,8,69066.52,Umesh Teja,59,Indore,Credit Card,5,Vivo Y51
841,5,6,2022,Sunday,OnePlus,7,27865.25,Vivek Yadav,22,Hyderabad,Credit Card,5,OnePlus 8T
842,6,6,2022,Monday,Xiaomi,3,45982.26,Sunil Siddiqui,44,Delhi,Cash,4,Redmi Note 10
843,6,6,2022,Monday,OnePlus,9,56589.21,Vivek Srivastava,23,Patna,Credit Card,2,OnePlus Nord
844,6,6,2022,Monday,Vivo,5,54949.47,Navin Pathak,49,Ranchi,UPI,4,Vivo Y51
845,6,6,2022,Monday,Vivo,9,29726.46,Tanuja Goyal,25,Delhi,UPI,5,Vivo V20
846,7,6,2022,Tuesday,Vivo,7,46651.61,Tanuja Bhatnagar,56,Delhi,Cash,3,Vivo V20
847,7,6,2022,Tuesday,Samsung,7,62275.88,Monika Srivastava,38,Rajkot,UPI,4,Galaxy S21
848,7,6,2022,Tuesday,OnePlus,6,10926.85,Priyanka Goyal,35,Kanpur,UPI,2,OnePlus 9
849,8,6,2022,Wednesday,OnePlus,2,36144.06,Harish Prasad,31,Mumbai,UPI,5,OnePlus 8T
850,8,6,2022,Wednesday,Apple,9,23456.41,Vinod Ahuja,32,Patna,Credit Card,4,iPhone 11
851,8,6,2022,Wednesday,Apple,6,33317.94,Tapan Gupta,59,Ludhiana,Cash,5,iPhone 11
852,8,6,2022,Wednesday,Apple,8,34959.38,Tapan Joshi,43,Lucknow,Debit Card,5,iPhone SE
853,9,6,2022,Thursday,Vivo,1,54800.26,Krishna Menon,49,Delhi,Cash,5,Vivo S1
854,9,6,2022,Thursday,OnePlus,5,15629.31,Pankaj Sheth,56,Mumbai,Cash,3,OnePlus 9
855,9,6,2022,Thursday,Vivo,1,40755.03,Anand Srivastava,45,Mumbai,Cash,5,Vivo Y51
856,10,6,2022,Friday,Samsung,8,43851.69,Rohan Dutta,56,Delhi,Debit Card,5,Galaxy S21
857,10,6,2022,Friday,Apple,8,39649.46,Pooja Kaur,49,Delhi,Debit Card,2,iPhone 11
858,10,6,2022,Friday,Vivo,1,53912.4,Yogesh Kulkarni,30,Kanpur,UPI,2,Vivo S1
859,11,6,2022,Saturday,Vivo,9,33027.48,Sachin Joshi,32,Ranchi,Credit Card,5,Vivo V20
860,11,6,2022,Saturday,Samsung,2,66698.02,Devendra Rao,35,Indore,UPI,2,Galaxy Note 20
861,11,6,2022,Saturday,Xiaomi,9,38908.21,Manoj Pathak,56,Ranchi,UPI,5,Mi 11
862,11,6,2022,Saturday,OnePlus,1,44272.83,Kunal Deshmukh,23,Gorakhpur,Debit Card,4,OnePlus 8T
863,12,6,2022,Sunday,Xiaomi,9,59531.85,Ayesha Ghosh,28,Ranchi,UPI,5,Redmi Note 10
864,12,6,2022,Sunday,Apple,4,26514.17,Rohan Mishra,49,Mumbai,UPI,4,iPhone SE
865,12,6,2022,Sunday,Vivo,9,14512.12,Sumit Alva,57,Ludhiana,Debit Card,2,Vivo Y51
866,13,6,2022,Monday,Samsung,7,52467.04,Anita Mehta,37,Mumbai,Cash,3,Galaxy S21
867,13,6,2022,Monday,Samsung,6,38980.71,Umesh Menon,50,Kolkata,Cash,3,Galaxy Note 20
868,13,6,2022,Monday,OnePlus,5,63790.26,Deepika Gupta,57,Indore,Debit Card,5,OnePlus 9
869,14,6,2022,Tuesday,Xiaomi,9,68960.8,Tanuja Dutta,25,Kolkata,Credit Card,5,Redmi 9
870,14,6,2022,Tuesday,OnePlus,2,33946.56,Sachin Rawat,52,Vadodara,UPI,2,OnePlus 8T
871,14,6,2022,Tuesday,Vivo,2,34926.34,Ayesha Kaur,22,Jodhpur,Cash,3,Vivo V20
872,15,6,2022,Wednesday,OnePlus,9,34477.76,Anjali Ahuja,52,Coimbatore,Debit Card,3,OnePlus 8T
873,15,6,2022,Wednesday,Samsung,3,29473.25,Isha Nair,31,Jodhpur,Credit Card,5,Galaxy S21
874,15,6,2022,Wednesday,Samsung,8,56901.23,Bhavana Kapoor,38,Lucknow,UPI,3,Galaxy A51
875,16,6,2022,Thursday,Apple,9,55539.75,Prashant Dutta,41,Bhopal,Debit Card,5,iPhone SE
876,16,6,2022,Thursday,Apple,8,38718.69,Anand Kaur,34,Rajkot,Debit Card,5,iPhone 12
877,16,6,2022,Thursday,Vivo,4,12679.67,Deepika Verma,35,Kanpur,Debit Card,3,Vivo S1
878,16,6,2022,Thursday,Xiaomi,1,28573.56,Kiran Rathod,51,Madurai,UPI,4,Mi 11
879,17,6,2022,Friday,OnePlus,4,27538.18,Meena Das,29,Mumbai,Cash,2,OnePlus Nord
880,17,6,2022,Friday,Vivo,9,58665.23,Pankaj Srivastava,33,Delhi,UPI,5,Vivo Y51
881,17,6,2022,Friday,Apple,2,15254.53,Sneha Rao,21,Ranchi,UPI,3,iPhone SE
882,18,6,2022,Saturday,OnePlus,3,58340.52,Nikhil Patel,42,Jodhpur,Cash,3,OnePlus Nord
883,18,6,2022,Saturday,Apple,8,50151.02,Lalita Siddiqui,51,Delhi,Debit Card,5,iPhone 11
884,18,6,2022,Saturday,OnePlus,6,53946.49,Radha Kulkarni,45,Delhi,Credit Card,4,OnePlus Nord
885,18,6,2022,Saturday,Xiaomi,8,35932.79,Meena Kumar,28,Vadodara,Credit Card,3,Mi 11
886,19,6,2022,Sunday,Vivo,7,50783.55,Vinod Chatterjee,30,Kolkata,Cash,5,Vivo Y51
887,19,6,2022,Sunday,OnePlus,5,46541.74,Priyanka Nambiar,48,Rajkot,Cash,2,OnePlus Nord
888,19,6,2022,Sunday,Samsung,9,56138.81,Reena Teja,42,Delhi,Debit Card,5,Galaxy A51
889,20,6,2022,Monday,Samsung,4,36806.19,Manoj Jain,56,Coimbatore,Credit Card,3,Galaxy Note 20
890,20,6,2022,Monday,OnePlus,6,38369.54,Ramesh Mishra,27,Delhi,Credit Card,2,OnePlus 9
891,20,6,2022,Monday,OnePlus,2,48614.57,Anita Srivastava,41,Kolkata,Debit Card,5,OnePlus Nord
892,21,6,2022,Tuesday,OnePlus,2,16484.65,Namita Sheth,18,Kolkata,Cash,5,OnePlus Nord
893,21,6,2022,Tuesday,Samsung,2,36174.67,Mala Chatterjee,42,Gorakhpur,Cash,5,Galaxy S21
894,21,6,2022,Tuesday,Samsung,7,68317.05,Sumit Joshi,45,Gorakhpur,Debit Card,4,Galaxy S21
895,22,6,2022,Wednesday,OnePlus,2,12253.14,Vivek Bhatnagar,53,Delhi,Cash,5,OnePlus Nord
896,22,6,2022,Wednesday,Apple,2,28960.28,Radha Kulkarni,35,Ranchi,UPI,5,iPhone SE
897,22,6,2022,Wednesday,Apple,9,28846.59,Tapan Deshmukh,23,Delhi,Cash,4,iPhone SE
898,23,6,2022,Thursday,Xiaomi,7,48007.85,Sachin Rao,19,Delhi,UPI,5,Redmi Note 10
899,23,6,2022,Thursday,Vivo,3,16348.02,Gita Teja,20,Delhi,Credit Card,5,Vivo S1
900,23,6,2022,Thursday,Apple,3,47712.64,Priya Patel,25,Delhi,Credit Card,4,iPhone 12
901,23,6,2022,Thursday,Samsung,7,15702.41,Anand Thakur,48,Lucknow,Cash,5,Galaxy S21
902,24,6,2022,Friday,Apple,5,15697.22,Sneha Thakur,36,Patna,Debit Card,2,iPhone 11
903,24,6,2022,Friday,Xiaomi,6,53691,Arun Deshmukh,23,Mumbai,Cash,3,Redmi Note 10
904,24,6,2022,Friday,Xiaomi,8,29448.11,Isha Nair,31,Rajkot,Debit Card,5,Mi 11
905,24,6,2022,Friday,Vivo,9,68645.38,Bina Joshi,20,Gorakhpur,Credit Card,5,Vivo V20
906,25,6,2022,Saturday,Apple,1,12241.18,Arun Dutta,18,Lucknow,Credit Card,3,iPhone 12
907,25,6,2022,Saturday,Samsung,3,36706.4,Aditya Luthra,47,Indore,Credit Card,5,Galaxy Note 20
908,25,6,2022,Saturday,Samsung,7,16788.16,Kiran Rawat,36,Mumbai,Debit Card,3,Galaxy Note 20
909,26,6,2022,Sunday,OnePlus,6,31082.74,Ramesh Chatterjee,36,Delhi,Debit Card,4,OnePlus 8T
910,26,6,2022,Sunday,Samsung,7,69893.35,Meena Mathur,26,Bhopal,Credit Card,5,Galaxy Note 20
911,26,6,2022,Sunday,Vivo,8,63330.55,Krishna Mehta,24,Delhi,Cash,5,Vivo Y51
912,27,6,2022,Monday,Vivo,6,12899.46,Pankaj Desai,54,Coimbatore,Debit Card,2,Vivo Y51
913,27,6,2022,Monday,Samsung,3,43795.35,Navin Joshi,58,Hyderabad,UPI,2,Galaxy Note 20
914,27,6,2022,Monday,Samsung,2,48869.34,Ravi Teja,24,Lucknow,Credit Card,3,Galaxy S21
915,27,6,2022,Monday,OnePlus,7,22572.08,Neeta Mishra,26,Hyderabad,Debit Card,4,OnePlus 9
916,28,6,2022,Tuesday,Samsung,1,18706.33,Vijay Siddiqui,21,Jodhpur,Credit Card,3,Galaxy Note 20
917,28,6,2022,Tuesday,OnePlus,3,64262.87,Sumit Malhotra,42,Mumbai,UPI,5,OnePlus Nord
918,28,6,2022,Tuesday,OnePlus,4,68128.99,Vivek Alva,29,Bangalore,Cash,5,OnePlus 8T
919,29,6,2022,Wednesday,Samsung,1,69513.57,Pooja Deshmukh,23,Delhi,UPI,3,Galaxy A51
920,29,6,2022,Wednesday,Xiaomi,5,57385.71,Arun Gupta,35,Madurai,Cash,3,Redmi Note 10
921,29,6,2022,Wednesday,Xiaomi,3,49810.12,Sachin Sheth,57,Indore,Cash,5,Redmi Note 10
922,30,6,2022,Thursday,OnePlus,2,30743.82,Manoj Jain,38,Delhi,Debit Card,5,OnePlus Nord
923,30,6,2022,Thursday,Samsung,3,20283.9,Meena Roy,32,Lucknow,Cash,2,Galaxy S21
924,30,6,2022,Thursday,Xiaomi,8,14738.84,Vinod Arora,20,Delhi,Cash,2,Mi 11
925,1,7,2022,Friday,Samsung,6,51597.85,Vinod Verma,19,Kolkata,Cash,5,Galaxy A51
926,1,7,2022,Friday,Samsung,7,57083.4,Sunita Nair,58,Mumbai,Credit Card,3,Galaxy A51
927,1,7,2022,Friday,Samsung,6,59587.22,Bina Nair,57,Bangalore,Debit Card,5,Galaxy S21
928,1,7,2022,Friday,Apple,6,64825.9,Pankaj Prasad,21,Chennai,Debit Card,3,iPhone SE
929,2,7,2022,Saturday,Samsung,3,62795.77,Jyoti Varma,49,Delhi,Cash,5,Galaxy A51
930,2,7,2022,Saturday,Apple,8,69984.48,Kunal Yadav,19,Mumbai,Credit Card,5,iPhone SE
931,2,7,2022,Saturday,OnePlus,7,24643.84,Pankaj Prasad,46,Ranchi,Cash,5,OnePlus 9
932,2,7,2022,Saturday,Xiaomi,7,55798.46,Neeta Nair,19,Ranchi,Debit Card,2,Redmi 9
933,3,7,2022,Sunday,Xiaomi,6,45187.57,Navin Patel,51,Mumbai,Debit Card,5,Redmi 9
934,3,7,2022,Sunday,Xiaomi,5,25674.71,Sumit Malhotra,44,Mumbai,Debit Card,4,Mi 11
935,3,7,2022,Sunday,Xiaomi,8,68914.32,Navin Kapoor,56,Delhi,Debit Card,5,Mi 11
936,3,7,2022,Sunday,Xiaomi,5,63873.89,Namita Teja,55,Chennai,Credit Card,5,Redmi 9
937,4,7,2022,Monday,Xiaomi,9,17710.94,Monika Chatterjee,35,Ludhiana,UPI,4,Redmi Note 10
938,4,7,2022,Monday,Xiaomi,9,11569.5,Monika Mehta,53,Gorakhpur,UPI,4,Redmi 9
939,4,7,2022,Monday,OnePlus,1,51299.85,Ayesha Kaur,36,Ranchi,Credit Card,5,OnePlus 9
940,5,7,2022,Tuesday,Samsung,6,46247.84,Vijay Malhotra,44,Delhi,Cash,3,Galaxy Note 20
941,5,7,2022,Tuesday,Vivo,7,66148.94,Sachin Shah,37,Lucknow,Debit Card,4,Vivo Y51
942,5,7,2022,Tuesday,Apple,3,24040.32,Ayesha Ahuja,38,Delhi,Debit Card,5,iPhone SE
943,6,7,2022,Wednesday,Vivo,7,15063.28,Ravi Reddy,40,Delhi,Debit Card,4,Vivo V20
944,6,7,2022,Wednesday,Vivo,7,25552.92,Pankaj Kapoor,47,Delhi,Credit Card,5,Vivo V20
945,6,7,2022,Wednesday,Samsung,2,11135.66,Lalita Kaur,42,Rajkot,Credit Card,5,Galaxy S21
946,6,7,2022,Wednesday,Samsung,7,12153.57,Pankaj Alva,48,Bangalore,Debit Card,5,Galaxy A51
947,7,7,2022,Thursday,Samsung,1,64891.47,Ayesha Bhattacharya,44,Rajkot,Debit Card,5,Galaxy S21
948,7,7,2022,Thursday,Xiaomi,5,31120.99,Harish Kumar,51,Lucknow,Cash,5,Mi 11
949,7,7,2022,Thursday,OnePlus,9,34648.54,Yogesh Desai,25,Delhi,UPI,3,OnePlus 9
950,7,7,2022,Thursday,Xiaomi,7,11102.3,Shruti Dutta,36,Mumbai,Credit Card,5,Redmi Note 10
951,8,7,2022,Friday,OnePlus,7,26231.31,Neeta Malhotra,58,Delhi,UPI,5,OnePlus Nord
952,8,7,2022,Friday,OnePlus,2,58283.56,Tanuja Solanki,43,Ranchi,Debit Card,5,OnePlus Nord
953,8,7,2022,Friday,Vivo,8,46929.46,Namita Kumar,45,Delhi,UPI,4,Vivo S1
954,8,7,2022,Friday,Vivo,3,55226.84,Sumit Chatterjee,21,Vadodara,UPI,5,Vivo S1
955,9,7,2022,Saturday,OnePlus,8,36832.82,Ravi Jain,48,Mumbai,Credit Card,3,OnePlus Nord
956,9,7,2022,Saturday,OnePlus,3,28583.75,Rohan Pathak,33,Madurai,Credit Card,2,OnePlus 9
957,9,7,2022,Saturday,Xiaomi,7,38968.61,Rohan Rathod,27,Patna,Cash,4,Redmi Note 10
958,9,7,2022,Saturday,Xiaomi,2,29384.26,Namita Goyal,55,Vadodara,Debit Card,3,Redmi 9
959,10,7,2022,Sunday,Vivo,4,60338.27,Tanuja Bhatnagar,27,Lucknow,Cash,5,Vivo S1
960,10,7,2022,Sunday,Samsung,6,27860.42,Rajesh Kapoor,26,Mumbai,Credit Card,3,Galaxy S21
